data,hora,natureza,situacao,bairro,endereco,numero,detalhe_endereco_acidente,complemento,bairro_cruzamento,num_semaforo,sentido_via,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
2022-07-19 00:00:00,,SEM VÍTIMA,FINALIZADA,BOA VISTA,PRC PARQUE AMORIM,,,EM FRENTE AO SUPER BOMPREÇO,BOA VISTA,,,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Faixa seccionada,,
2022-07-19 00:00:00,,COM VÍTIMA,FINALIZADA,BONGI,AV CONSUL VILARES FRAGOSO,60,RUA DR JOAO COSTA,EM FRENTE AO DEPOSITO MELHOR GÁS,BONGI,,CIDADE,COLISÃO LATERAL,0,1,0,0,0,1,0,0,0,1,0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
2022-07-19 00:00:00,,COM VÍTIMA,FINALIZADA,ESPINHEIRO,AV CONS ROSA E SILVA,,RUA AMELIA,AO LADO DA EXTRAFARMA,ESPINHEIRO,46,SUBURBIO,COLISÃO COM CICLISTA,0,1,0,1,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa contínua,,
2022-07-19 00:00:00,,COM VÍTIMA,FINALIZADA,IBURA,AV DOIS RIOS,,,PRÓXIMO A POLICLÍNICA,IBURA,,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
2022-07-20 00:00:00,,COM VÍTIMA,FINALIZADA,SANTO ANTÔNIO,RUA FLORIANO PEIXOTO,,PRC JOAQUIM NABUCO,PRÓX. AO BRADESCO,SANTO ANTÔNIO,,,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Ilegível,Seca,Mal conservada,Não existe,Não há placas,,Única,Faixa seccionada,,
2022-07-20 00:00:00,,SEM VÍTIMA,FINALIZADA,CAXANGÁ,AV CAXANGA,,,CELPE / MUSEU DA ABOLIÇÃO,CAXANGÁ,,,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,,,Dupla,Canteiro central,,
2022-07-20 00:00:00,,COM VÍTIMA,FINALIZADA,IPSEP,AV RECIFE,3460,AV RAIMUNDO DINIZ,SENTIDO AEROPORTO / PRÓX. À CONCESSIONÁRIA JJK AUTOS,IPSEP,247,CIDADE,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Ilegível,Molhada,Perfeito estado,Outros,,60 km/h,Dupla,Canteiro central,,
2022-07-20 00:00:00,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA SA E SOUZA,381,RUA CAPITAO ZUZINHA,,BOA VIAGEM,420,,ATROPELAMENTO DE PESSOA,0,0,0,0,1,1,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Incompleta,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Única,Não existe,,
2022-07-20 00:00:00,,COM VÍTIMA,FINALIZADA,TORRÕES,AV ENGENHEIRO ABDIAS DE CARVALHO,240,RUA QUINZE DE MARCO,PRÓXIMO À CHESF,TORRÕES,422,CIDADE,COLISÃO TRASEIRA,1,2,0,0,0,0,1,0,0,2,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,R-6a,,Dupla,Canteiro central,,
2022-07-20 00:00:00,,COM VÍTIMA,CANCELADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,945,,EM FRENTE À GRILLO HOME DECOR,IMBIRIBEIRA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2022-07-20 00:00:00,,COM VÍTIMA,FINALIZADA,IPSEP,AV RECIFE,,AV DOM HELDER CAMARA,E/F AO ARMAZEM CORAL S/T BOA VIAGEM,IPSEP,55,,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Outras,60 km/h,Dupla,Canteiro central,,
2022-07-20 00:00:00,,COM VÍTIMA,FINALIZADA,APIPUCOS,RUA DOIS IRMAOS,147,RUA DE APIPUCOS,PROX A FUNDAÇÃO JOAQUIM NABUCO,APIPUCOS,,SUBURBIO,COLISÃO TRANSVERSAL,1,2,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Outras,50 km/h,Dupla,Faixa contínua,,
2022-07-20 00:00:00,,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA ANTONIO FALCAO,475,,APOS O LE PARC,IMBIRIBEIRA,402,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,,Única,Outros,,
2022-07-21 00:00:00,,VÍTIMA FATAL,FINALIZADA,MADALENA,AV CAXANGA,653,RUA JOSE OSORIO,CRUZAMENTO C/A RUA JOSÉ OSÓRIO - SENTIDO SUB/CID,MADALENA,489,CIDADE,CHOQUE,1,0,0,0,0,0,0,0,1,0,1,Longo da via,Chuvoso,Intermitente,Não existente,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h,,Canteiro central,,
2022-07-21 00:00:00,,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,2714,,"DESCIDA DO VIADUTO INDEPENDÊNCIA, FRENTE CONDOMINIO DO EDF MARIA QUITÉRIA SENTIDO OLINDA/RECIFE",SANTO AMARO,,CIDADE,QUEDA,0,1,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,,Única,Faixa contínua,,
2022-07-21 00:00:00,,SEM VÍTIMA,FINALIZADA,CAMPO GRANDE,EST DE BELEM,1589,,EM FRENTE A OTICA LIMA,CAMPO GRANDE,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2022-07-22 00:00:00,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA SA E SOUZA,1300,RUA BALTAZAR PASSOS,ESCOLA BRITÂNICA CULTURA INGLESA,BOA VIAGEM,,,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,1,0,Cruzamento,Chuvoso,Não existe,Ilegível,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,,Dupla,Faixa seccionada,,
2022-07-22 00:00:00,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AVENIDA CELSO FURTADO (VIA MANGUE),,RUA PROFESSOR EDUARDO WANDERLEY FILHO,"LADO OPOSTO AO POSTE J013424, SENT SUBURBIO",BOA VIAGEM,,SUBURBIO,QUEDA,0,1,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,R-6a,60 km/h,Dupla,Canteiro central,,
2022-07-22 00:00:00,,COM VÍTIMA,FINALIZADA,IPSEP,RUA ITANAGE,,,DE FRENTE AO MARTELINHO DE OURO,IPSEP,,CIDADE,CHOQUE,0,1,0,0,0,0,0,0,0,2,0,Longo da via,Chuvoso,Não existe,Não existente,Molhada,Perfeito estado,Não existe,Não há placas,30 km/h,Dupla,Faixa seccionada,,
2022-07-22 00:00:00,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA PROF AURELIO DE CASTRO CAVALCANTI,651,AV VINTE DE JANEIRO,PROX. A AQUA SHOP FARM,BOA VIAGEM,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
2022-07-22 00:00:00,,COM VÍTIMA,FINALIZADA,ARRUDA,RUA DA REGENERACAO,852,,EM FRENTE AO SUSHI DOS AMIGOS,ARRUDA,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
2022-07-22 00:00:00,,COM VÍTIMA,CANCELADA,TEJIPIÓ,RUA QUEIRA DEUS,611,,EM FRENTE A PRAÇA DO PACHECO,TEJIPIÓ,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2022-07-22 00:00:00,,SEM VÍTIMA,CANCELADA,GRAÇAS,AV RUI BARBOSA,199,RUA DAS CREOULAS,PRAÇA DO ENTROCAMENTO,GRAÇAS,,,COLISÃO LATERAL,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
2022-07-23 00:00:00,,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,,EM FRENTE A REITORIA DA UPE SENTIDO OLINDA,SANTO AMARO,465,SUBURBIO,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Cruzamento,Chuvoso,Intermitente,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,60 km/h,Dupla,Canal,,
2022-07-23 00:00:00,,SEM VÍTIMA,FINALIZADA,VASCO DA GAMA,RUA RIO NOVO,394,,BARRACA DO KONDE,VASCO DA GAMA,,SUBURBIO,CHOQUE,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa seccionada,,
2022-07-23 00:00:00,,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA PRINCESA IZABEL,,RUA DA AURORA,EM FRENTE A POLICIA CIVIL,BOA VISTA,22,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Única,Faixa seccionada,,
2022-07-23 00:00:00,,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,RUA TOBIAS BARRETO,,,VENEZA MUSIC,SÃO JOSÉ,,SUBURBIO,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Outros,Outras,,Única,Não existe,,
2022-07-23 00:00:00,,COM VÍTIMA,FINALIZADA,TORRE,RUA JOSE BONIFACIO,,,NA DECIDA DO VIADUTO SENTIDO SENTIDO PARNAMIRIM,TORRE,,SUBURBIO,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,Ponte,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,Não há placas,,Dupla,Canteiro central,,
2022-07-23 00:00:00,,COM VÍTIMA,FINALIZADA,IPSEP,RUA JEAN EMILE FAVRE,,1 TRV JUSTICA E PAZ,EM FRENTE AO POSTO BR,IPSEP,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Faixa contínua,,
2022-07-23 00:00:00,,COM VÍTIMA,FINALIZADA,BRASÍLIA TEIMOSA,RUA DAS OFICINAS,,,NA ENTRADA DO HABITACIONAL DE BRASILIA TEIMOSA,BRASÍLIA TEIMOSA,,,COLISÃO TRASEIRA,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2022-07-23 00:00:00,,COM VÍTIMA,FINALIZADA,BOMBA DO HEMETÉRIO,RUA BOMBA DO HEMETERIO,763,,LARGO DA BOMBA,BOMBA DO HEMETÉRIO,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Não existe,,
2022-07-23 00:00:00,,COM VÍTIMA,CANCELADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,RUA RIBEIRO DE BRITO,,BOA VIAGEM,155,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2022-07-23 00:00:00,,COM VÍTIMA,FINALIZADA,PRADO,RUA GERVASIO CAMPELO,25,RUA SANTA EDWIRGES,POR TRÁS DO HABIBBS,PRADO,,CIDADE,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Molhada,Perfeito estado,Faixa de retenção,Outras,,Única,Faixa seccionada,,
2022-07-24 00:00:00,,COM VÍTIMA,CANCELADA,ESTÂNCIA,AV RECIFE,,,EM FRENTE  AO ASSAI ATACADISTA/ LADO OPOSTO AO NUMERO 5554/  SENTIDO AEROPORTO,ESTÂNCIA,,,COLISÃO FRONTAL,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2022-07-24 00:00:00,,COM VÍTIMA,FINALIZADA,PINA,AV BOA VIAGEM,,,NA ESQUINA DO  PREDIO DO JCPM,PINA,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60 km/h,Única,Não existe,,
2022-07-24 00:00:00,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV BOA VIAGEM,6526 B,,AO LADO DO HOTEL ATLANTE PLAZA,BOA VIAGEM,148,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-4a,,Única,Não existe,,
2022-07-24 00:00:00,,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,RUA IMPERIAL,1222,RUA BOM SUCESSO,DEPOIS DO COLEGIO JOAQUIM NABUCO,SÃO JOSÉ,,SUBURBIO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,,Única,Faixa seccionada,,
2022-07-25 00:00:00,,SEM VÍTIMA,CANCELADA,LINHA DO TIRO,RUA PROFESSOR JOSE AMARINO DOS REIS,338,,APÓS O CLUBE TEIMOSO,LINHA DO TIRO,,,CHOQUE,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2022-07-25 00:00:00,,COM VÍTIMA,FINALIZADA,IPSEP,RUA JEAN EMILE FAVRE,,RUA RIO AMAZONAS,PROXIMO A PADARIA PAN NORTE,IPSEP,527,,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,1,0,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,40 km/h,Dupla,Faixa contínua,,
2022-07-25 00:00:00,,COM VÍTIMA,FINALIZADA,SANTO AMARO,RUA JOAO LIRA,32,,PROX. A ESCOLA DE CONTAS PUBLICAS,SANTO AMARO,32,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa contínua,Faixa seccionada,
2022-07-25 00:00:00,,COM VÍTIMA,FINALIZADA,IPSEP,RUA JEAN EMILE FAVRE,1338,RUA DR RAPOSO PINTO,"EM FRENTE A DROGASIL. COLISÃO ENTRE AUTO E MOTO COM VITIMA E JÁ FOI ACIONADO O SAMU, KYH4A33 SPORT/RZE5E85",IPSEP,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,30 km/h,Dupla,Faixa contínua,Faixa seccionada,
2022-07-25 00:00:00,,COM VÍTIMA,FINALIZADA,CORDEIRO,AV CAXANGA,2271,,EM FRENTE A EXPOSIÇÃO DE ANIMAIS,CORDEIRO,,SUBURBIO,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Canteiro central,,
2022-07-25 00:00:00,,COM VÍTIMA,FINALIZADA,AREIAS,RUA AURORA CACOTE,281,AV CAPITAO GREGORIO DE CALDAS,"PROX A CLINICA CENTER, ATROPELAMENTO DE UM CARRO COM PEDESTRE, VITIMA JÁ FOI LEVADA PARA O HOSPITAL ,  PGU-4F99 VOYAGE PRATA",AREIAS,,CIDADE,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Não existe,,
2022-07-25 00:00:00,,COM VÍTIMA,FINALIZADA,GRAÇAS,RUA AMELIA,330,RUA JOAO RAMOS,"NO SEMÁFORO 177,  EDIFICIL JOAQUIM DE BRITO",GRAÇAS,177,CIDADE,COLISÃO COM CICLISTA,0,1,0,1,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-25d,,Única,Faixa seccionada,,
2022-07-25 00:00:00,,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA PRINCESA IZABEL,,RUA DO HOSPICIO,CÂMARA DE VEREADORES,BOA VISTA,,CIDADE,QUEDA,0,0,0,0,2,1,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,,Única,Outros,,
2022-07-26 00:00:00,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,2209,,BAR DO PAULINHO,BOA VIAGEM,484,SUBURBIO,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,,Única,Canteiro central,,
2022-07-26 00:00:00,,COM VÍTIMA,FINALIZADA,ALTO DO MANDU,RUA JAGUARANA,123,,PRÓX. À ALL4KIDS SCHOOL / APÓS À IGREJA BATISTA,ALTO DO MANDU,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,30 km/h,Dupla,Não existe,,
2022-07-26 00:00:00,,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV VISCONDE DE SUASSUNA,505,,PRÓXIMO AO SENAC,SANTO AMARO,624,SUBURBIO,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,40 km/h,Única,Faixa seccionada,,
2022-07-26 00:00:00,,COM VÍTIMA,FINALIZADA,VÁRZEA,AV INACIO DE BARROS BARRETO,420,AV INACIO DE BARROS BARRETO,AO LADO DA UFPE,VÁRZEA,,,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Esquina,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa seccionada,,
2022-07-26 00:00:00,,COM VÍTIMA,FINALIZADA,CASA FORTE,AV DEZESSETE DE AGOSTO,1161,,"AO LADO DO CPOR,  EM FRENTE AO DELTA EXPRESSO CAFÉ",CASA FORTE,,SUBURBIO,COLISÃO LATERAL,0,1,0,0,0,0,0,0,1,1,0,Longo da via,,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Dupla,Faixa contínua,,
2022-07-26 00:00:00,,COM VÍTIMA,FINALIZADA,CORDEIRO,EST DO FORTE DO ARRAIAL N. DO B. JESUS,,RUA GOMES TABORDA,PROXIMO AO SEMÁFORO 249,CORDEIRO,249,SUBURBIO,COLISÃO LATERAL,0,1,0,0,0,1,0,0,0,1,0,Esquina,Chuvoso,Sem defeito,Incompleta,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,,Dupla,,,
2022-07-26 00:00:00,,COM VÍTIMA,CANCELADA,SANTO AMARO,RUA DO HOSPICIO,,,E/F AO BRT   EO COLEGIO ESTADUAL JOAO BARBALHO,SANTO AMARO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2022-07-26 00:00:00,,COM VÍTIMA,FINALIZADA,ROSARINHO,RUA TELES JUNIOR,,RUA CAPITAO SAMPAIO XAVIER,PROXIMO AO ARMAZEM 4 CANTOS,ROSARINHO,,SUBURBIO,QUEDA,0,1,0,0,0,0,0,0,0,1,0,Cruzamento,Nublado,Não existe,Incompleta,Molhada,Perfeito estado,Não existe,"Placas ""Pare""",30 km/h,Dupla,Não existe,,
2022-07-26 00:00:00,,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,VDO PRESIDENTE MEDICI,,AV GOVERNADOR AGAMENON MAGALHAES,COLISAO  SOBRE O VIADUTO  S/T SUB,CAMPO GRANDE,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Viaduto,Chuvoso,Não existe,Incompleta,Molhada,Perfeito estado,Não existe,Não há placas,,Dupla,Blocos,,
2022-07-26 00:00:00,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA BARAO DE SOUZA LEAO,,RUA ARANA,PROXIMO AO TERMINAL DE ÔNIBUS DO AEROPORTO,BOA VIAGEM,,CIDADE,ATROPELAMENTO DE PESSOA,0,0,0,0,1,1,0,0,0,1,0,Esquina,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não existe,"Placas ""Pare""",30 km/h,Única,,,
2022-07-26 00:00:00,,COM VÍTIMA,FINALIZADA,IBURA,RUA JORNALISTA EDSON REGIS,916,,PRÓXIMO AO HOTEL CRISTAL,IBURA,,CIDADE,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,30 km/h,Dupla,Não existe,,
2022-07-27 00:00:00,,COM VÍTIMA,FINALIZADA,MANGABEIRA,AV PROFESSOR JOSE DOS ANJOS,721,,AO LADO DO POSTO DE GASOLINA BR,MANGABEIRA,,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Faixa seccionada,Canteiro central,
2022-07-27 00:00:00,,COM VÍTIMA,FINALIZADA,PINA,AV ANTONIO DE GOES,,,,PINA,538,CIDADE,QUEDA,0,1,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,60 km/h,Única,Canteiro central,,
2022-07-27 00:00:00,,COM VÍTIMA,FINALIZADA,PRADO,RUA JOAO IVO DA SILVA,,AV ENGENHEIRO ABDIAS DE CARVALHO,COLISÃO  AUTO E MOTO,PRADO,132,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Canteiro central,,
2022-07-27 00:00:00,,SEM VÍTIMA,DUPLICIDADE,PRADO,AV ENGENHEIRO ABDIAS DE CARVALHO,,,APOIO ACIDENTE SEM VÍTIMA,PRADO,,CIDADE,COLISÃO TRASEIRA,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2022-07-27 00:00:00,,SEM VÍTIMA,FINALIZADA,PRADO,AV ENGENHEIRO ABDIAS DE CARVALHO,,,"COLISÃO ENTRE DOIS AUTO SEM VÍTIMA, PORÉM OS VEÍCULOS PERMANCERÃO NO LOCAL,  CAUSANDO RISCO DE UM NOVO ACIDENTE POR ESTAREM NA FAIXA DA ESQUERDA NO SENTIDO CENTRO. SEMÁFORO 327 FUNCIONANDO PERFEITAMENTE. PISTA MOLHADA DEVIDO A CHUVAS. SOLICITADO EQUIPE DA CTTU IR AO LOCAL REMOVER OS VEÍCULOS.  ACIDENTE FLAGRADO PELA CÂMERAS DA CTTU, DEVIDAMENTE GRAVADAS NO SISTEMA.",PRADO,327,CIDADE,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2022-07-27 00:00:00,,COM VÍTIMA,FINALIZADA,CASA AMARELA,RUA PADRE LEMOS,805,,EM FRENTE AO GRAU TECNICO,CASA AMARELA,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Mal conservada,Não existe,Outras,,Dupla,Não existe,,
2022-07-27 00:00:00,,COM VÍTIMA,FINALIZADA,MANGABEIRA,RUA DA MANGABEIRA,,AV NORTE MIGUEL ARRAES DE ALENCAR,NA SUBIDA DO ALTO JOSÉ DO PINHO. VT 07 SE ENCONTRA NO LOCAL,MANGABEIRA,96,,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Esquina,Bom,Sem defeito,Incompleta,Seca,Outros,Faixa de pedestre,Outras,,Dupla,Canteiro central,,
2022-07-27 00:00:00,,SEM VÍTIMA,FINALIZADA,AFOGADOS,RUA LUIZ PEREIRA DE FARIAS,44,RUA SAO MIGUEL,ESTABELECIMENTO COMERCIAL GRILO ZERO,AFOGADOS,,,,2,0,0,0,0,0,0,0,0,0,0,,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
2022-07-27 00:00:00,,COM VÍTIMA,FINALIZADA,AREIAS,AV DR JOSE RUFINO,308,RUA JOAO TEIXEIRA,EM FRENTE A ACADEMIA SPORT VIDA,AREIAS,82,CIDADE,COLISÃO LATERAL,0,1,0,0,0,1,0,0,0,1,0,Longo da via,Bom,Sem defeito,Ilegível,Seca,Mal conservada,Outros,Outras,,Dupla,Não existe,,
2022-07-27 00:00:00,,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,,SEMÁFORO Nº 108,SANTO AMARO,108,CIDADE,,1,1,0,0,0,0,0,0,0,0,0,,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Faixa seccionada,Canteiro central,
2022-07-27 00:00:00,,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV DOM JOAO VI,,,PRÓXIMO AO TÚNEL AUGUSTO LUCENA,BOA VIAGEM,400,SUBURBIO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,1,0,0,0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,,Única,Faixa contínua,,
2022-07-27 00:00:00,,COM VÍTIMA,FINALIZADA,CASA FORTE,AV DEZESSETE DE AGOSTO,2187,,PRÓXIMO A FUNDAÇÃO JOAQUIM NABUCO,CASA FORTE,,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,,Perfeito estado,Molhada,Mal iluminada,Faixa de pedestre,Não há placas,60 km/h,Dupla,Faixa contínua,,
