data,hora,natureza,bairro,endereco,num_semaforo,sentido_via,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,sinalizacao,condicao_via,conservacao_via,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1
2023-01-20 00:00:00,04:17:00,COM VÍTIMA,AFOGADOS,RUA SAO MIGUEL,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-20 00:00:00,06:27:00,COM VÍTIMA,ENCRUZILHADA,AV NORTE MIGUEL ARRAES DE ALENCAR,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-21 00:00:00,12:53:00,COM VÍTIMA,IPSEP,RUA PINTOR ANTONIO ALBUQUERQUE,,,COLISÃO LATERAL,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,
2023-01-21 00:00:00,11:17:00,COM VÍTIMA,SÃO JOSÉ,VDO DAS CINCO PONTAS,,SUBURBIO,QUEDA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-21 00:00:00,06:05:00,COM VÍTIMA,COHAB,RUA RIO XINGU,351,SUBURBIO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-21 00:00:00,10:57:00,COM VÍTIMA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,465,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-21 00:00:00,11:38:00,COM VÍTIMA,MONTEIRO,AV DEZESSETE DE AGOSTO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-22 00:00:00,07:08:00,COM VÍTIMA,IBURA,AV RECIFE,16,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-22 00:00:00,12:32:00,COM VÍTIMA,IPUTINGA,AV CAXANGA,609,SUBURBIO,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0,1,0,,,,,,,,,
2023-01-22 00:00:00,03:21:00,COM VÍTIMA,AREIAS,AV CAPITAO GREGORIO DE CALDAS,569,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-01-22 00:00:00,07:23:00,SEM VÍTIMA,IPSEP,RUA RIO JORDAO,,,CHOQUE,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-01-23 00:00:00,08:03:00,COM VÍTIMA,SANTO AMARO,AV CRUZ CABUGA,,CIDADE,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-23 00:00:00,09:17:00,SEM VÍTIMA,BOA VISTA,AV VISCONDE DE SUASSUNA,,SUBURBIO,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-01-23 00:00:00,09:32:00,COM VÍTIMA,CABANGA,RUA JITO,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-23 00:00:00,11:57:00,COM VÍTIMA,MADALENA,AV BEIRA RIO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-23 00:00:00,01:28:00,SEM VÍTIMA,VÁRZEA,AV CAXANGA,,SUBURBIO,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-01-23 00:00:00,02:54:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,289,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-24 00:00:00,08:33:00,COM VÍTIMA,IPSEP,AV PRESIDENTE DUTRA,,,ATROPELAMENTO DE PESSOA,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,
2023-01-24 00:00:00,11:37:00,COM VÍTIMA,APIPUCOS,RUA DE APIPUCOS,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-24 00:00:00,12:49:00,COM VÍTIMA,IBURA,RUA RIO XINGU,351,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-24 00:00:00,01:41:00,COM VÍTIMA,SÃO JOSÉ,AV SUL,260,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-24 00:00:00,02:58:00,COM VÍTIMA,BAIRRO DO RECIFE,AV ALFREDO LISBOA,,SUBURBIO,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,3,0,,,,,,,,,
2023-01-24 00:00:00,05:04:00,COM VÍTIMA,VÁRZEA,AV PROFESSOR ARTUR DE SA,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-01-24 00:00:00,05:41:00,VÍTIMA FATAL,GUABIRABA,EST DOS MACACOS,,,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,0,1,,,,,,,,,
2023-01-25 00:00:00,12:53:00,COM VÍTIMA,TAMARINEIRA,RUA CONEGO BARATA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-25 00:00:00,08:27:00,COM VÍTIMA,BOA VISTA,RUA DA AURORA,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-25 00:00:00,11:38:00,SEM VÍTIMA,IBURA,AV RECIFE,55,SUBURBIO,,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-01-25 00:00:00,12:55:00,SEM VÍTIMA,IPUTINGA,AV CAXANGA,533,CIDADE,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,
2023-01-25 00:00:00,01:08:00,COM VÍTIMA,TORRE,RUA MARQUES DE MARICA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-25 00:00:00,02:15:00,SEM VÍTIMA,IPSEP,AV RECIFE,55,SUBURBIO,,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-01-25 00:00:00,03:17:00,COM VÍTIMA,BONGI,RUA JOAO IVO DA SILVA,503,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-25 00:00:00,03:48:00,COM VÍTIMA,BOA VIAGEM,RUA ANTONIO FALCAO,227,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,1,0,0,1,0,,,,,,,,,
2023-01-25 00:00:00,03:55:00,COM VÍTIMA,IPUTINGA,RUA MAURICIO DE NASSAU,,,COLISÃO LATERAL,1,2,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-25 00:00:00,04:12:00,COM VÍTIMA,BOA VIAGEM,RUA PROFESSOR MARIO CASTRO,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-25 00:00:00,05:26:00,COM VÍTIMA,CORDEIRO,AV GENERAL SAN MARTIN,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-01-25 00:00:00,10:24:00,COM VÍTIMA,DOIS IRMÃOS,RUA DOIS IRMAOS,,,COLISÃO FRONTAL,0,2,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-01-26 00:00:00,04:00:00,COM VÍTIMA,CASA AMARELA,AV NORTE MIGUEL ARRAES DE ALENCAR,,,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,0,3,0,,,,,,,,,
2023-01-26 00:00:00,05:18:00,COM VÍTIMA,ENCRUZILHADA,AV BEBERIBE,238,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-26 00:00:00,08:22:00,COM VÍTIMA,MANGUEIRA,RUA ALEXANDRE RODRIGUES FERREIRA,,,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,
2023-01-27 00:00:00,06:55:00,COM VÍTIMA,CAXANGÁ,AV CAXANGA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-27 00:00:00,09:09:00,COM VÍTIMA,AFOGADOS,RUA SAO MIGUEL,53,,ATROPELAMENTO DE PESSOA,0,0,0,0,1,1,0,0,0,1,0,,,,,,,,,
2023-01-27 00:00:00,10:12:00,COM VÍTIMA,CORDEIRO,EST DO FORTE DO ARRAIAL N. DO B. JESUS,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-01-27 00:00:00,11:50:00,SEM VÍTIMA,BAIRRO DO RECIFE,AV ALFREDO LISBOA,,SUBURBIO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-01-27 00:00:00,01:41:00,COM VÍTIMA,PINA,AV ENGENHEIRO DOMINGOS FERREIRA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-27 00:00:00,04:16:00,COM VÍTIMA,PINA,AV ENGENHEIRO DOMINGOS FERREIRA,,,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-27 00:00:00,04:24:00,COM VÍTIMA,ESTÂNCIA,AV RECIFE,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-27 00:00:00,05:14:00,SEM VÍTIMA,BOA VIAGEM,RUA CAMBOIM,,,,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
2023-01-27 00:00:00,07:17:00,COM VÍTIMA,PRADO,EST DOS REMEDIOS,52,,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,1,0,,,,,,,,,
2023-01-27 00:00:00,07:22:00,SEM VÍTIMA,BARRO,AV DES PEDRO RIBEIRO MALTA,,SUBURBIO,CHOQUE,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-01-27 00:00:00,09:43:00,COM VÍTIMA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-28 00:00:00,12:47:00,SEM VÍTIMA,TORREÃO,AV NORTE MIGUEL ARRAES DE ALENCAR,,CIDADE,CHOQUE,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-01-28 00:00:00,01:50:00,SEM VÍTIMA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-01-28 00:00:00,04:47:00,COM VÍTIMA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-28 00:00:00,10:46:00,COM VÍTIMA,BEBERIBE,AV HILDEBRANDO DE VASCONCELOS,,,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-28 00:00:00,11:17:00,COM VÍTIMA,IMBIRIBEIRA,VIADUTO TANCREDO NEVES,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-28 00:00:00,11:20:00,SEM VÍTIMA,GRAÇAS,AV GOVERNADOR AGAMENON MAGALHAES,174,SUBURBIO,COLISÃO TRASEIRA,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,
2023-01-28 00:00:00,12:37:00,COM VÍTIMA,ROSARINHO,RUA CAIO PEREIRA,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-28 00:00:00,03:42:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA CELSO FURTADO (VIA MANGUE),,,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-01-28 00:00:00,06:30:00,COM VÍTIMA,JORDÃO,RUA JOSE MARTORANO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-28 00:00:00,09:04:00,COM VÍTIMA,CASA AMARELA,AV NORTE MIGUEL ARRAES DE ALENCAR,,,ATROPELAMENTO DE PESSOA,0,0,0,0,1,1,0,0,0,1,0,,,,,,,,,
2023-01-29 00:00:00,05:25:00,VÍTIMA FATAL,ESTÂNCIA,AV JOAO CABRAL DE MELO NETO,,,CHOQUE,0,1,0,0,0,0,0,0,0,1,1,,,,,,,,,
2023-01-29 00:00:00,01:12:00,COM VÍTIMA,CABANGA,PTE GOVERNADOR PAULO GUERRA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-29 00:00:00,04:08:00,COM VÍTIMA,IPSEP,AV RECIFE,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-29 00:00:00,12:00:00,COM VÍTIMA,IBURA,AV DOIS RIOS,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-29 00:00:00,07:25:00,COM VÍTIMA,TEJIPIÓ,RUA FALCAO DE LACERDA,285,,COLISÃO FRONTAL,0,2,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-01-29 00:00:00,10:11:00,COM VÍTIMA,CASA FORTE,AV DEZESSETE DE AGOSTO,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-30 00:00:00,07:25:00,COM VÍTIMA,MADALENA,AV CAXANGA,,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-30 00:00:00,08:43:00,COM VÍTIMA,ROSARINHO,AV NORTE MIGUEL ARRAES DE ALENCAR,81,,COLISÃO TRASEIRA,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,
2023-01-30 00:00:00,08:46:00,COM VÍTIMA,CASA AMARELA,RUA PADRE LEMOS,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-30 00:00:00,09:30:00,SEM VÍTIMA,APIPUCOS,RUA DE APIPUCOS,,SUBURBIO,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,
2023-01-30 00:00:00,02:49:00,SEM VÍTIMA,SANTO AMARO,AV NORTE MIGUEL ARRAES DE ALENCAR,97,SUBURBIO,COLISÃO TRASEIRA,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
2023-01-30 00:00:00,03:46:00,COM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-30 00:00:00,03:49:00,SEM VÍTIMA,GRAÇAS,RUA DAS CREOULAS,102,,,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
2023-01-30 00:00:00,04:07:00,COM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,,,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,,,,,,,,,
2023-01-30 00:00:00,04:15:00,COM VÍTIMA,BOA VIAGEM,RUA PROFESSOR ARNALDO CARNEIRO LEAO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-30 00:00:00,07:25:00,COM VÍTIMA,SÃO JOSÉ,RUA DA PRAIA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-31 00:00:00,02:07:00,COM VÍTIMA,AFOGADOS,RUA COSME VIANA,,,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-31 00:00:00,06:30:00,COM VÍTIMA,TORRE,RUA CONDE DE IRAJA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-31 00:00:00,09:52:00,COM VÍTIMA,IPUTINGA,RUA MANOEL JOAQUIM DE ALMEIDA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-31 00:00:00,11:57:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-01-31 00:00:00,12:19:00,COM VÍTIMA,ENCRUZILHADA,AV NORTE MIGUEL ARRAES DE ALENCAR,,,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-31 00:00:00,12:42:00,COM VÍTIMA,ESPINHEIRO,RUA GUADALUPE,,,COLISÃO TRANSVERSAL,2,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-31 00:00:00,01:35:00,COM VÍTIMA,BOA VIAGEM,AVENIDA CELSO FURTADO (VIA MANGUE),,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-31 00:00:00,01:49:00,SEM VÍTIMA,BEBERIBE,PRC DA CONVENCAO,,,CHOQUE,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-01-31 00:00:00,02:45:00,COM VÍTIMA,BOA VIAGEM,RUA PROFESSOR AUGUSTO LINS E SILVA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-31 00:00:00,06:11:00,SEM VÍTIMA,TORREÃO,AV GOVERNADOR AGAMENON MAGALHAES,379,CIDADE,,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,
2023-01-31 00:00:00,06:20:00,COM VÍTIMA,BEBERIBE,AV BEBERIBE,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-31 00:00:00,07:05:00,COM VÍTIMA,CASA AMARELA,RUA CONS PERETTI,,,COLISÃO TRANSVERSAL,0,3,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-01-31 00:00:00,07:40:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,,ATROPELAMENTO DE PESSOA,0,0,0,0,2,0,1,0,0,2,0,,,,,,,,,
2023-01-31 00:00:00,07:46:00,COM VÍTIMA,CORDEIRO,AV CAXANGA,,,COLISÃO COM CICLISTA,0,1,0,1,0,0,0,0,0,2,0,,,,,,,,,
2023-01-31 00:00:00,09:40:00,COM VÍTIMA,SANTO AMARO,AV DR JAYME DA FONTE,,CIDADE,QUEDA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-01-31 00:00:00,10:11:00,SEM VÍTIMA,SÃO JOSÉ,RUA IMPERIAL,,SUBURBIO,,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,
2023-02-01 00:00:00,06:39:00,COM VÍTIMA,CASA AMARELA,RUA DES GOIS CAVALCANTE,,,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,
2023-02-01 00:00:00,08:03:00,COM VÍTIMA,CAMPO GRANDE,EST DE BELEM,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-01 00:00:00,12:06:00,SEM VÍTIMA,SÃO JOSÉ,AV MARTINS DE BARROS,383,CIDADE,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-02-01 00:00:00,01:37:00,COM VÍTIMA,IPUTINGA,AV MAURICIO DE NASSAU,,,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-01 00:00:00,02:00:00,SEM VÍTIMA,,RUA ALTO JOSE BONIFACIO,,SUBURBIO,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-02-01 00:00:00,05:04:00,COM VÍTIMA,ENCRUZILHADA,AV NORTE MIGUEL ARRAES DE ALENCAR,,,COLISÃO LATERAL,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,
2023-02-02 00:00:00,08:06:00,COM VÍTIMA,TAMARINEIRA,AV NORTE MIGUEL ARRAES DE ALENCAR,,,ATROPELAMENTO DE PESSOA,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,
2023-02-02 00:00:00,08:53:00,COM VÍTIMA,SANTO AMARO,AV NORTE MIGUEL ARRAES DE ALENCAR,,,ATROPELAMENTO DE PESSOA,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,
2023-02-02 00:00:00,10:19:00,COM VÍTIMA,CAXANGÁ,AV CAXANGA,,,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-02 00:00:00,10:19:00,COM VÍTIMA,MUSTARDINHA,RUA VINTE E UM DE ABRIL,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-02 00:00:00,11:40:00,COM VÍTIMA,MADALENA,AV VISCONDE DE ALBUQUERQUE,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-02 00:00:00,04:42:00,COM VÍTIMA,SÃO JOSÉ,RUA IMPERIAL,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-02 00:00:00,07:20:00,COM VÍTIMA,IPSEP,RUA JEAN EMILE FAVRE,,,COLISÃO LATERAL,0,0,0,1,0,1,0,0,0,1,0,,,,,,,,,
2023-02-02 00:00:00,07:20:00,COM VÍTIMA,IBURA,AV DOIS RIOS,,,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-03 00:00:00,12:13:00,COM VÍTIMA,CABANGA,PTE AGAMENON MAGALHAES,,,COLISÃO TRASEIRA,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-02-03 00:00:00,07:08:00,COM VÍTIMA,IMBIRIBEIRA,RUA JOAQUIM BANDEIRA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-03 00:00:00,09:15:00,COM VÍTIMA,TORRE,RUA JOSE BONIFACIO,193,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-03 00:00:00,01:56:00,COM VÍTIMA,IMBIRIBEIRA,RUA JOAQUIM BANDEIRA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-03 00:00:00,03:00:00,SEM VÍTIMA,SANTO ANTÔNIO,RUA IMPERADOR PEDRO SEGUNDO,206,,COLISÃO TRASEIRA,1,1,0,0,0,0,1,0,0,0,0,,,,,,,,,
2023-02-03 00:00:00,05:29:00,COM VÍTIMA,PINA,AVENIDA CELSO FURTADO (VIA MANGUE),,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-03 00:00:00,07:52:00,COM VÍTIMA,CAMPO GRANDE,RUA MARQUES DE BAIPENDI,,,COLISÃO FRONTAL,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,
2023-02-03 00:00:00,09:39:00,SEM VÍTIMA,IMBIRIBEIRA,AV PRESIDENTE DUTRA,,CIDADE,CHOQUE,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,
2023-02-04 00:00:00,10:14:00,COM VÍTIMA,IPUTINGA,AV CAXANGA,,,CHOQUE,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-04 00:00:00,12:32:00,COM VÍTIMA,TORRÕES,AV BICENTENARIO DA REVOLUCAO FRANCESA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-04 00:00:00,01:03:00,COM VÍTIMA,TORRÕES,AV BICENTENARIO DA REVOLUCAO FRANCESA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-04 00:00:00,02:06:00,SEM VÍTIMA,ÁGUA FRIA,RUA DR PEREIRA DA SILVA,,,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-02-04 00:00:00,03:00:00,COM VÍTIMA,PAISSANDU,AV GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO TRANSVERSAL,0,1,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-02-04 00:00:00,03:20:00,SEM VÍTIMA,IMBIRIBEIRA,AV SUL,,,,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
2023-02-04 00:00:00,03:34:00,SEM VÍTIMA,SANTO AMARO,RUA DA FRATERNIDADE,,CIDADE,CHOQUE,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
2023-02-04 00:00:00,04:27:00,COM VÍTIMA,IMBIRIBEIRA,RUA ITACARI,,,COLISÃO LATERAL,0,1,0,0,0,0,1,0,0,1,0,,,,,,,,,
2023-02-05 00:00:00,01:02:00,COM VÍTIMA,SANTO AMARO,RUA DOS PALMARES,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-05 00:00:00,02:44:00,COM VÍTIMA,BOMBA DO HEMETÉRIO,RUA BOMBA DO HEMETERIO,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-05 00:00:00,03:26:00,SEM VÍTIMA,ILHA DO RETIRO,RUA SPORT CLUBE DO RECIFE,355,CIDADE,,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
2023-02-05 00:00:00,03:54:00,SEM VÍTIMA,AFOGADOS,RUA SAO MIGUEL,,,COLISÃO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-02-05 00:00:00,07:23:00,COM VÍTIMA,SAN MARTIN,RUA VINTE E UM DE ABRIL,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-05 00:00:00,07:44:00,SEM VÍTIMA,BREJO DE BEBERIBE,RUA FRANCISCO CAMARINO,,,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-02-05 00:00:00,08:57:00,COM VÍTIMA,SANTO AMARO,RUA DOS PALMARES,30,,COLISÃO TRANSVERSAL,0,2,0,0,0,0,0,0,0,3,0,,,,,,,,,
2023-02-06 00:00:00,03:12:00,SEM VÍTIMA,SÃO JOSÉ,C SANTA RITA,,SUBURBIO,CHOQUE,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-02-06 00:00:00,06:21:00,COM VÍTIMA,MADALENA,AV VISCONDE DE ALBUQUERQUE,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-06 00:00:00,06:38:00,COM VÍTIMA,CORDEIRO,AV INACIO MONTEIRO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-06 00:00:00,08:03:00,COM VÍTIMA,AREIAS,AV DR JOSE RUFINO,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-07 00:00:00,09:26:00,COM VÍTIMA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO LATERAL,3,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-02-07 00:00:00,10:05:00,SEM VÍTIMA,TORRE,AV BEIRA RIO,691,SUBURBIO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-02-07 00:00:00,11:44:00,COM VÍTIMA,SANTO AMARO,AV RECIFE,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
